frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_42,ID_43
18269,,,(371!429),,(1462!77),,(155!680),,,,(1075!513),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1157!1114),(377!227),(397!623),,,,,,,,,,,
18270,,,(371!429),,(1462!77),,(155!680),,,(250!1171),,,,,(308!171),,,,,,,,,,,,,,,(1159!1114),(377!227),(397!623),,,,,,,,,,,
18271,,,(371!429),,(1462!77),,(155!680),,,(250!1172),,,,,(308!171),,,,,,,,,,,,,,,(1162!1115),,,,,,,,,,,,,
18272,,,(370!429),,(1462!77),,(155!680),,,(250!1173),(1078!521),,,,(308!171),,,,,,,,,,,,,,,(1165!1116),,(397!623),,,,,,,,,,,
18273,,,(370!429),,(1462!77),,(155!679),,,(250!1173),(1079!520),,,,(308!171),,,,,,,,,,,,,,,(1168!1116),(377!227),,,,,,,,,,,,
18274,,,(370!430),,,,(155!680),,,,,,,,(308!171),,,,,,,,,,,,,,,(1170!1117),(377!227),,,,,,,,,,,,
18275,,,(371!430),,,,(155!680),,,,(1082!523),,,,(308!171),,,,,,,,,(1023!212),,,,,,(1172!1117),,,,,,,,,,,,,
18276,,,(369!429),,(1462!77),,(155!680),,,,(1083!525),,,,(308!171),,,,,,,,,(1023!211),,(441!803),,,,(1174!1118),,(397!623),,,,,,,,,,,
18277,,,(370!430),,,,(155!680),,,,(1084!525),,,,(308!171),,,,,,,,,,,(441!803),,,,(1176!1118),,(397!624),,,,,,,,,,,
18278,,,(370!430),,(1462!77),,(155!682),,,,(1085!526),,,,(308!171),,,,,,,,,,,(441!803),,,,(1176!1118),(377!227),(397!623),,,,,,,,,,,
18279,,,(370!430),,(1462!79),,(155!680),,,,(1085!529),,,,(308!171),,,,,,,,,,,(441!803),,,,(1179!1119),,,,,,,,,,,,,
18280,,,(370!430),,,,(155!680),,,,,,,,(308!171),,,,,,,,,,,(441!804),,,,(1181!1119),,,,,,,,,,,,,
18281,,,(370!430),,,,(155!680),,,,(1086!533),,,,(308!171),,,,,,,,,,,,,,,(1182!1120),,,,,,,,,,,,,
18282,,,(370!430),,,,(155!680),,,,(1087!535),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1183!1120),,,,,,,,,,,,,
18283,,,(370!430),,,,(155!684),,,,(1087!536),,,,(308!172),,,,,,,,,(1023!211),,,,,,(1185!1121),,,,,,,,,,,,,
18284,,,(370!430),,(1462!77),,(155!680),,,(249!1173),(1087!537),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1184!1121),,(398!623),,,,,,,,,,,
18285,,,(370!430),,(1462!77),,(155!680),,,,(1087!538),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1187!1121),,(398!622),,,,,,,,,,,
18286,,,(370!430),,(1461!78),,(155!680),,,,(1087!541),,,,(308!171),,,,,,,,,(1024!211),,(441!804),,,,(1187!1121),,(398!622),,,,,,,,,,,
18287,,,(370!430),,(1461!77),,(155!680),,,(249!1173),(1088!543),,,,(308!171),,,,,,,,,,,(441!804),,,,(1188!1121),,,,,,,,,,,,,
18288,,,(370!430),,(1461!77),,(155!680),,,,(1089!541),,,,(308!171),,,,,,,,,,,,,,,(1189!1121),,,,,,,,,,,,,
18289,,,(370!430),,(1461!77),,(155!680),,,,(1089!542),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1189!1121),,,,,,,,,,,,,
18290,,,(370!430),,(1461!77),,(155!681),,,,(1089!543),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1189!1121),,,,,,,,,,,,,
18291,,,(370!430),,(1461!78),,(155!683),,,,(1089!542),,,,(308!171),,,,,,,,,,,,,,,(1189!1121),,,,,,,,,,,,,
18292,,,(370!430),,(1461!78),,(155!685),,,(249!1172),(1089!542),,,,(308!171),,,,,,,,,,,,,,,(1189!1121),,,,,,,,,,,,,
18293,,,(370!430),,(1461!77),,(155!685),,,,(1089!543),,,,(308!171),,,,,,,,,,,,,,,(1189!1121),,,,,,,,,,,,,
18294,,,(370!430),,(1461!78),,(155!680),,,,(1089!542),,,,(308!171),,,,,,,,,(1023!211),,(440!803),,,,(1190!1122),,,,,,,,,,,,,
18295,,,(370!430),,(1462!77),,(156!679),,,,(1089!543),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1189!1122),,,,,,,,,,,,,
18296,,,(370!430),,(1462!77),,,,,,(1090!546),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1191!1122),,(398!623),,,,,,,,,,,
18297,,,(369!430),,,,(155!685),,,,(1090!545),,,,(308!171),,,,,,,,,(1023!211),,,,,,(1190!1122),,(397!623),,,,,,,,,,,
18298,,,(369!429),,(1462!77),,,,,,(1091!546),,,,(309!171),,,,,,,,,,,,,,,(1191!1122),,(398!623),,,,,,,,,,,
18299,,,(370!431),,(1462!77),,(156!680),,,,(1091!548),,,,(309!171),,,,,,,,,,,,,,,(1190!1122),,(398!623),,,,,,,,,,,
18300,,,(370!430),,(1462!77),,,,,,,,,,(309!171),,,,,,,,,,,,,,,(1190!1122),,,,,,,,,,,,,
18301,,,(370!430),,(1462!77),,(155!680),,,,(1093!551),,,,(309!171),,,,,,,,,,,(441!803),,,,(1190!1122),,(398!623),,,,,,,,,,,
18302,,,(369!430),,(1462!77),,(155!680),,,,(1093!554),,,,(309!171),,,,,,,,,,,,,,,(1189!1122),,(398!623),,,,,,,,,,,
18303,,,(369!430),,(1462!77),,(155!679),,,(249!1172),(1093!554),,,,(309!171),,,,,,,,,,,,,,,(1190!1123),,(398!623),,,,,,,,,,,
18304,,,(370!430),,,,(156!679),,,,(1094!555),,,,(309!171),,,,,,,,,,,(442!803),,,,(1190!1123),,(398!623),,,,,,,,,,,
18305,,,(371!431),,,,(155!679),,,,,,,,(309!171),,,,,,,,,(1023!212),,(441!803),,,,(1189!1123),,(399!622),,,,,,,,,,,
18306,,,(370!431),,,,(155!679),,,,(1095!557),,,,(309!171),,,,,,,,,,,(441!803),,,,(1189!1123),,,,,,,,,,,,,
18307,,,(370!431),,,,(155!679),,,,(1096!560),,,,(309!171),,,,,,,,,,,(441!803),,,,(1189!1123),,(399!622),,,,,,,,,,,
18308,,,(370!431),,(1462!77),,(155!680),,,,(1097!564),,,,(309!171),,,,,,,,,(1024!211),,,,,,(1188!1123),,,,,,,,,,,,,
18309,,,(370!431),,(1462!78),,(155!679),,,,(1096!564),,,,(308!171),,,,,,,,,,,,,,,(1189!1123),,(398!622),,,,,,,,,,,
18310,,,(370!431),,(1462!78),,(155!679),,,,(1097!563),,,,(308!171),,,,,,,,,(1024!211),,,,,,(1189!1123),,,,,,,,,,,,,
18311,,,(368!430),,(1461!78),,(155!679),,,(249!1172),(1098!564),,,,(308!171),,,,,,,,,(1024!211),,(441!803),,,,(1189!1123),,(398!622),,,,,,,,,,,
18312,,,(371!432),,(1461!78),,(155!680),,,,(1099!565),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1189!1123),,,,,,,,,,,,,
18313,,,(369!431),,(1462!78),,(155!679),,,,,,,,(309!171),,,,,,,,,(1024!211),,,,,,(1189!1123),,,,,,,,,,,,,
18314,,,(370!432),,(1462!78),,(155!680),,,,(1100!566),,,,(309!172),,,,,,,,,,,(441!803),,,,(1188!1122),,,,,,,,,,,,,
18315,,,(368!432),,,,(155!679),,,,,,,,(309!172),,,,,,,,,(1024!211),,(441!803),,,,(1188!1122),,(399!623),,,,,,,,,,,
18316,,,(367!431),,,,(155!679),,,,(1101!568),,,,(309!172),,,,,,,,,,,,,,,(1187!1121),,,,,,,,,,,,,
18317,,,(368!433),,,,(155!679),,,,(1101!568),,,,(309!172),,,,,,,,,,,,,,,(1188!1123),,(399!623),,,,,,,,,,,
18318,,,(368!433),,,,(155!680),,,(249!1172),(1102!570),,,,(309!172),,,,,,,,,,,,,,,(1189!1123),,(398!623),,,,,,,,,,,
18319,,,(368!433),,,,(155!680),,,,(1103!571),,,,(309!172),,,,,,,,,,,(441!802),,,,(1188!1122),,(398!623),,,,,,,,,,,
18320,,,(367!431),,,,(155!681),,,(249!1172),,,,,(309!172),,,,,,,,,,,,,,,(1189!1123),,(398!623),,,,,,,,,,,
18321,,,(367!431),,,,(155!681),,,,,,,,(309!172),,,,,,,,,,,,,,,(1189!1123),,(398!623),,,,,,,,,,,
18322,,,(367!431),,,,(155!679),,,,(1103!577),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1188!1121),,(398!623),,,,,,,,,,,
18323,,,(367!431),,,,(155!682),,,,(1102!578),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1187!1121),,(398!623),,,,,,,,,,,
18324,,,(367!431),,,,(155!683),,,(249!1172),(1101!579),,,,(309!172),,,,,,,,,,,,,,,(1187!1123),,(398!623),,,,,,,,,,,
18325,,,(367!431),,(1463!78),,(155!681),,,(249!1172),(1101!580),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1188!1123),,(398!623),,,,,,,,,,,
18326,,,(367!431),,(1462!78),,(155!681),,,,(1101!582),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1188!1123),,(398!623),,,,,,,,,,,
18327,,,(367!431),,,,(154!683),,,,,,,,(309!172),,,,,,,,,(1024!211),,,,,,(1189!1123),,,,,,,,,,,,,
18328,,,(367!431),,,,(154!683),,,,,,,,(309!172),,,,,,,,,,,,,,,(1189!1124),,(398!623),,,,,,,,,,,
18329,,,(367!431),,,,(154!680),,,,,,,,(309!172),,,,,,,,,,,,,,,(1188!1125),(376!227),,,,,,,,,,,,
18330,,,(368!433),,(1462!80),,(154!680),,,,(1103!590),,,,(309!172),,,,,,,,,,,,,,,(1188!1125),(376!227),,,,,,,,,,,,
18331,,,(367!431),,,,(154!683),,,,(1103!590),,,,(309!172),,,,,,,,,(1025!211),,,,,,(1187!1124),(376!227),(398!623),,,,,,,,,,,
18332,,,(366!433),,,,(154!683),,,(249!1172),(1104!592),,,,(309!172),,,,,,,,,,,,,,,(1188!1126),(376!227),,,,,,,,,,,,
18333,,,(366!432),,,,(154!680),,,,(1105!593),,,,(309!172),,,,,,,,,(1024!211),,(439!800),,,,(1187!1125),,,,,,,,,,,,,
18334,,,(366!432),,,,(154!680),,,,(1105!594),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1187!1126),,,,,,,,,,,,,
18335,,,(366!432),,(1463!78),,(154!680),,,(249!1172),(1105!595),,,,(309!172),,,,,,,,,,,,,,,(1187!1126),,,,,,,,,,,,,
18336,,,(366!432),,,,(154!679),,,(249!1172),(1106!597),,,,(309!172),,,,,,,,,(1024!211),,,,,,(1187!1126),,,,,,,,,,,,,
18337,,,(366!432),,,,(154!680),,,,(1106!598),,,,(309!172),,,,,,,,,,,,,,,(1187!1126),,,,,,,,,,,,,
18338,,,(366!432),,(1463!79),,(154!680),,,,,,(253!87),,(308!172),,,,,,,,,(1024!211),,,,,,(1186!1126),,,,,,,,,,,,,
18339,,,(366!432),,,,(154!680),,,(249!1172),,,,,(309!172),,,,,,,,,(1024!212),,,,,,(1186!1127),,,,,,,,,,,,,
18340,,,(366!432),,,,(154!680),,,(249!1172),(1105!602),,,,(308!172),,,,,,,,,(1024!211),,,,,,(1187!1128),,,,,,,,,,,,,
18341,,,(366!432),,,,(154!680),,,(249!1171),(1105!603),,(257!87),,(308!172),,,,,,,,,(1024!212),,,,,,(1187!1129),,,,,,,,,,,,,
18342,,,(366!432),,,,(154!680),,,(249!1171),(1105!605),,,,(308!172),,,,,,,,,(1024!211),,,,,,(1187!1130),,,,,,,,,,,,,
18343,,,(366!432),,,,(154!680),,,(249!1171),(1107!607),,,,(308!172),,,,,,,,,,,,,,,(1187!1131),,,,,,,,,,,,,
18344,,,(366!432),,(1463!80),,(154!680),,,(250!1171),,,,,(308!172),,,,,,,,,,,,,,,(1188!1131),,,,,,,,,,,,,
18345,,,(366!432),,,,(154!681),,,(250!1172),(1108!609),,,,(308!172),,,,,,,,,,,,,,,(1188!1132),,,,,,,,,,,,,
18346,,,(366!432),,,,(154!681),,,,,,,,(308!172),,,,,,,,,,,,,,,(1189!1133),,,,,,,,,,,,,
18347,,,(366!432),,,,(154!680),,,(251!1175),,,,,(308!172),,,,,,,,,,,,,,,(1189!1133),,,,,,,,,,,,,
18348,,,(366!432),,,,(154!680),,,,,,,,(308!172),,,,,,,,,,,,,,,(1189!1134),,(397!626),,,,,,,,,,,
18349,,,(366!432),,,,(154!681),,,,,,,,(308!173),,,,,,,,,(1024!211),,,,,,(1189!1134),,(398!626),,,,,,,,,,,
18350,,,(365!431),,(1464!79),,(154!681),,,,,,,,(308!173),,,,,,,,,,,,,,,(1189!1134),,,,,,,,,,,,,
18351,,,(367!432),,,,(154!679),,,,,,,,(308!173),,,,,,,,,(1024!211),,,,,,(1189!1135),,,,,,,,,,,,,
18352,,,(365!432),,(1463!79),,(154!679),,,,,,,,(312!174),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18353,,,(365!432),,(1463!78),,(154!679),,,(250!1174),,,,,(309!172),,,,,,,,,,,,,,,(1190!1135),,,,,,,,,,,,,
18354,,,(367!433),,,,(155!681),,,,,,,,(309!172),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18355,,,(365!432),,,,(154!680),,,,,,(269!92),,(308!172),,,,,,,,,,,,,,,(1190!1135),,,,,,,,,,,,,
18356,,,(365!432),,(1463!79),,(154!680),,,,,,,,(308!171),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18357,,,(365!432),,(1463!79),,(154!681),,,(249!1174),,,(269!91),,(308!171),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18358,,,(365!432),,,,(154!679),,,(249!1173),,,(270!91),,(308!172),,,,,,,,,,,,,,,(1189!1134),,,,,,,,,,,,,
18359,,,(365!432),,,,(154!682),,,,(1111!632),,,,(308!171),,,,,,,,,(1024!211),,,,,,(1189!1135),,,,,,,,,,,,,
18360,,,(366!432),,(1464!79),,(154!679),,,,(1111!633),,,,(308!171),,,,,,,,,(1024!211),,,,,,(1189!1135),,,,,,,,,,,,,
18361,,,(367!432),,(1464!80),,(154!681),,,,(1112!635),,,,(308!171),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18362,,,(367!432),,(1463!79),,(154!681),,,,,,,,(309!172),,,,,,,,,,,,,,,(1189!1135),,,,,,,,,,,,,
18363,,,(365!432),,(1464!78),,(154!682),,,,,,,,(308!170),,,,,,,,,,,,,,,(1190!1135),,,,,,,,,,,,,
18364,,,(365!431),,(1464!78),,(154!681),,,,(1113!638),,,,(308!170),,,,,,,,,,,,,,,(1190!1135),,,,,,,,,,,,,
18365,,,(365!432),,,,(154!682),,,(248!1172),(1115!639),,,,(308!170),,,,,,,,,,,,,,,(1190!1135),,,,,,,,,,,,,
18366,,,(365!432),,,,(154!681),,,(247!1171),(1115!640),,,,(308!170),,,,,,,,,,,(434!806),,,,(1190!1134),,,,,,,,,,,,,
18367,,,(365!432),,(1464!77),,(154!681),,,(247!1171),,,,,(308!170),,,,,,,,,(1024!210),,,,,,(1189!1134),,,,,,,,,,,,,
18368,,,(366!433),,(1465!77),,(154!681),,,,,,,,(308!170),,,,,,,,,,,,,,,(1190!1134),,,,,,,,,,,,,
18369,,,(366!432),,(1465!77),,(154!681),,,(247!1171),,,,,(308!170),,,,,,,,,(1024!211),,,,,,(1188!1134),,,,,,,,,,,,,
18370,,,(366!432),,(1465!77),,(154!681),,,,(1117!646),,,,(308!170),,,,,,,,,(1024!210),,,,,,(1188!1134),,,,,,,,,,,,,
18371,,,(366!432),,(1465!78),,(154!681),,,(246!1171),(1117!648),,,,(308!171),,,,,,,,,,,,,,,(1188!1132),,,,,,,,,,,,,
18372,,,(366!432),,(1464!78),,(154!685),,,(246!1171),(1115!649),,,,(308!170),,,,,,,,,(1024!211),,(433!807),,,,(1188!1134),,,,,,,,,,,,,
18373,,,(366!433),,(1463!78),,(154!682),,,(245!1170),(1116!649),,,,(309!170),,,,,,,,,(1024!211),,(433!807),,,,(1187!1134),,,,,,,,,,,,,
18374,,,(366!433),,(1464!78),,(154!683),,,,(1116!650),,,,(307!168),,,,,,,,,,,(433!807),,,,(1188!1134),,,,,,,,,,,,,
18375,,,(367!432),,,,(154!681),,,(246!1169),(1116!652),,,,(308!168),,,,,,,,,(1025!211),,,,,,(1187!1133),,,,,,,,,,,,,
18376,,,(366!431),,(1463!78),,(154!679),,,,(1117!654),,,,(307!167),,,,,,,,,,,,,,,(1188!1134),,,,,,,,,,,,,
18377,,,(366!431),,,,(154!682),,,(245!1170),(1119!656),,,,(309!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18378,,,(366!432),,,,(154!679),,,(245!1169),,,,,(306!167),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18379,,,(366!432),,,,(154!683),,,(245!1169),,,,,(308!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18380,,,(366!431),,,,(154!681),,,(245!1170),,,,,(306!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18381,,,(365!430),,,,(154!679),,,,,,,,(309!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18382,,,(366!431),,,,(154!679),,,,,,,,(309!168),,,,,,,,,(1025!211),,,,,,(1187!1133),,,,,,,,,,,,,
18383,,,(365!431),,(1464!79),,(154!679),,,,,,,,(309!168),,,,,,,,,(1024!211),,,,,,(1187!1133),,,,,,,,,,,,,
18384,,,(365!431),,,,(154!679),,,,,,,,(308!166),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18385,,,(365!431),,(1464!78),,(154!681),,,(245!1169),,,,,(308!166),,,,,,,,,,,(430!811),,,,(1187!1133),,,,,,,,,,,,,
18386,,,(365!431),,,,(154!679),,,,,,,,(309!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18387,,,(366!431),,,,(154!679),,,,,,,,(309!168),,,,,,,,,(1025!211),,,,,,(1187!1133),,,,,,,,,,,,,
18388,,,(365!433),,,,(154!682),,,(245!1169),,,,,(309!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18389,,,(364!431),,,,(154!681),,,(245!1169),,,,,(305!166),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18390,,,(364!431),,,,(154!679),,,(245!1169),(1125!675),,,,(306!163),,,,,,,,,,,,,,,(1188!1133),,,,,,,,,,,,,
18391,,,(364!431),,(1465!78),,(154!679),,,,,,,,(306!166),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18392,,,(365!431),,,,(154!681),,,(244!1169),,,,,(309!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18393,,,(365!431),,,,(154!678),,,(244!1168),,,,,(305!166),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18394,,,(365!431),,,,(154!679),,,(244!1168),,,,,(306!166),,,,,,,,,,,(426!818),,,,(1187!1133),,,,,,,,,,,,,
18395,,,(365!430),,,,(154!678),,,(244!1167),,,,,(311!171),,,,,,,,,,,(425!819),,,,(1187!1133),,,,,,,,,,,,,
18396,,,(364!431),,(1465!79),,(154!682),,,(245!1168),,,,,(308!169),,,,,,,,,,,(425!820),,,,(1187!1133),,,,,,,,,,,,,
18397,,,(364!430),,,,(154!678),,,,,,,,(308!167),,,,,,,,,(1024!211),,(424!821),,,,(1187!1133),(376!227),,,,,,,,,,,,
18398,,,(365!430),,,,(154!682),,,,,,(309!99),,(308!167),,,,,,,,,,,,,,,(1187!1133),(376!227),,,,,,,,,,,,
18399,,,(364!431),,,,(154!678),,,(246!1167),(1134!687),,,,(309!169),,,,,,,,,(1024!211),,(424!823),,,,(1187!1133),,,,,,,,,,,,,
18400,,,(365!431),,,,(154!678),,,(247!1167),,,(310!100),,(308!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18401,,,(364!430),,,,(154!678),,,(247!1167),(1135!689),,,,(308!169),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18402,,,(364!430),,,,(154!679),,,(246!1168),,,,,(308!168),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18403,,,(364!430),,,,(154!678),,,,(1136!692),,,,(308!167),,,,,,,,,(1024!211),,,,,,(1187!1133),,,,,,,,,,,,,
18404,,,(364!430),,,,(154!678),,,(244!1167),,,(313!97),,(308!167),,,,,,,,,,,(423!826),,,,(1187!1133),,,,,,,,,,,,,
18405,,,(365!430),,(1464!78),,(154!681),,,(244!1168),(1136!693),,,,(307!167),,,,,,,,,,,(422!826),,,,(1187!1133),,,,,,,,,,,,,
18406,,,(364!430),,(1464!79),,(154!679),,,,,,,,(307!167),,,,,,,,,(1024!210),,(422!827),,,,(1187!1133),,,,,,,,,,,,,
18407,,,(364!430),,,,(154!678),,,,,,(316!96),,(308!167),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18408,,,(364!431),,,,(155!678),,,(244!1168),(1137!694),,(318!96),,(308!167),,,,,,,,,(1024!210),,(423!828),,,,(1187!1133),,,,,,,,,,,,,
18409,,,(364!431),,,,(154!678),,,(244!1168),(1137!694),,(319!96),,(307!167),,,,,,,,,,,,,,,(1187!1132),,,,,,,,,,,,,
18410,,,(364!431),,,,(154!678),,,(244!1169),,,,,(307!167),,,,,,,,,,,,,,,(1187!1132),,,,,,,,,,,,,
18411,,,(364!431),,,,(154!678),,,(245!1169),(1138!693),,,,(307!167),,,,,,,,,(1024!210),,(423!829),,,,(1187!1133),,,,,,,,,,,,,
18412,,,(364!431),,,,(154!681),,,(244!1170),,,,,(307!167),,,,,,,,,,,,,,,(1187!1133),,,,,,,,,,,,,
18413,,,(364!430),,,,(154!678),,,(244!1170),,,,,(307!167),,,,,,,,,(1024!210),,(423!829),,,,(1187!1133),,,,,,,,,,,,,
18414,,,(364!430),,,,(154!681),,,(244!1170),,,,,(307!167),,,,,,,,,,,,,,,(1187!1132),,,,,,,,,,,,,
18415,,,(364!430),,,,(154!678),,,(244!1169),,,(324!95),,(307!167),,,,,,,,,(1024!210),,(423!829),,,,(1187!1132),,,,,,,,,,,,,
18416,,,(364!430),,,,(154!678),,,(244!1169),,,,,(307!167),,,,,,,,,,,(423!829),,,,(1187!1133),,,,,,,,,,,,,
18417,,,(365!430),,,,(154!678),,,(244!1169),(1144!695),,,,(307!167),,,,,,,,,,,(423!830),,,,(1187!1132),,,,,,,,,,,,,
18418,,,(365!432),,,,(154!678),,,,(1145!696),,,,(308!167),,,,,,,,,,,(423!830),,,,(1187!1132),,,,,,,,,,,,,
18419,,,(365!430),,,,(154!678),,,(244!1169),(1145!697),,,,(307!167),,,,,,,,,(1024!210),,,,,,(1186!1133),,,,,,,,,,,,,
18420,,,(365!430),,,,(154!678),,,(244!1169),,,,,(308!167),,,,,,,,,,,(423!832),,,,(1186!1133),,,,,,,,,,,,,
18421,,,(365!430),,,,(154!678),,,(244!1169),(1148!700),,,,(308!167),,,,,,,,,,,,,,,(1186!1133),,,,,,,,,,,,,
18422,,,,,,,(154!678),,,(243!1170),(1149!701),,(333!92),,(308!167),,,,,,,,,,,(424!833),,,,(1187!1133),,,,,,,,,,,,,
18423,,,(364!430),,,,(154!678),,,(243!1170),(1151!701),,(334!92),,(307!167),,,,,,,,,(1024!210),,,,,,(1187!1133),,,,,,,,,,,,,
18424,,,(364!430),,,,(154!683),,,(243!1170),(1152!701),,,,(307!167),,,,,,,,,(1024!210),,(424!833),,,,(1187!1133),,,,,,,,,,,,,
18425,,,(364!430),,,,(154!682),,,(243!1170),(1153!702),,(336!92),,(307!167),,,,,,,,,(1024!210),,(423!833),,,,(1186!1133),,,,,,,,,,,,,
18426,,,(364!431),,,,(154!678),,,(243!1170),(1153!701),,,,(307!167),,,,,,,,,(1024!210),,,,,,(1186!1133),,,,,,,,,,,,,
18427,,,(364!431),,,,(154!681),,,(243!1170),(1155!701),,,,(307!167),,,,,,,,,(1024!210),,(424!833),,,,(1186!1133),,,,,,,,,,,,,
18428,,,(364!431),,,,(154!683),,,(243!1170),(1155!701),,,,(307!168),,,,,,,,,(1024!210),,(424!833),,,,(1186!1132),,,,,,,,,,,,,
18429,,,(364!430),,,,(154!679),,,(242!1169),(1155!701),,(341!91),,(307!168),,,,,,,,,(1024!210),,,,,,(1186!1132),,,,,,,,,,,,,
18430,,,(364!430),,,,(154!678),,,(242!1169),(1157!702),,(344!90),,(308!168),,,,,,,,,,,,,,,(1186!1132),,,,,,,,,,,,,
18431,,,(364!430),,,,(154!679),,,(242!1169),(1157!703),,,,(307!167),,,,,,,,,,,(424!833),,,,(1186!1132),,,,,,,,,,,,,
18432,,,(364!430),,,,(154!678),,,(242!1169),(1159!704),,(345!87),,(308!168),,,,,,,,,,,(423!833),,,,(1186!1132),,,,,,,,,,,,,
18433,,,(364!431),,,,(154!678),,,(242!1170),,,,,(307!168),,,,,,,,,,,(423!833),,,,(1186!1132),,,,,,,,,,,,,
18434,,,(364!431),,,,(154!680),,,(242!1170),(1163!706),,,,(307!167),,,,,,,,,,,(423!833),,,,(1186!1132),,,,,,,,,,,,,
18435,,,(364!431),,,,(154!682),,,,(1163!707),,,,(307!168),,,,,,,,,(1024!210),,(423!833),,,,(1186!1132),,,,,,,,,,,,,
18436,,,(364!431),,,,(154!678),,,(242!1170),(1165!708),,,,(307!168),,,,,,,,,(1024!210),,(423!833),,,,(1187!1132),,,,,,,,,,,,,
18437,,,(364!431),,,,(154!683),,,(241!1170),(1165!709),,(349!82),,(307!168),,,,,,,,,,,,,,,(1186!1132),,,,,,,,,,,,,
18438,,,(364!431),,,,,,,(241!1170),(1166!710),,,,(307!168),,,,,,,,,,,,,,,(1187!1132),,,,,,,,,,,,,
18439,,,(364!431),,,,(154!678),,,,(1166!711),,(352!80),,(308!168),,,,,,,,,,,(423!834),,,,(1187!1133),,,,,,,,,,,,,
18440,,,(364!431),,,,(155!678),,,(241!1171),(1166!713),,,,(307!168),,,,,,,,,,,(423!834),,,,(1187!1133),,,,,,,,,,,,,
18441,,,(364!431),,,,(155!678),,,(241!1171),(1166!714),,,,(307!168),,,,,,,,,,,(423!835),,,,(1188!1133),,,,,,,,,,,,,
18442,,,(364!431),,,,(155!678),,,(241!1170),(1167!716),,,,(307!168),,,,,,,,,,,(423!834),,,,(1188!1133),,,,,,,,,,,,,
18443,,,(364!430),,,,(155!679),,,(241!1170),(1166!714),,,,(307!168),,,,,,,,,,,(423!834),,,,(1189!1133),,,,,,,,,,,,,
18444,,,(364!430),,,,(155!678),,,(241!1171),(1168!718),,,,(307!168),,,,,,,,,,,(423!834),,,,(1189!1133),,,,,,,,,,,,,
18445,,,(364!431),,,,(155!678),,,(241!1170),(1170!719),,,,(307!168),,,,,,,,,,,(423!834),,,,(1190!1133),,,,,,,,,,,,,
18446,,,(364!431),,(1463!79),,(154!680),,,,(1170!721),,,,(307!167),,,,,,,,,,,,,,,(1191!1134),,,,,,,,,,,,,
18447,,,(364!430),,(1464!79),,(154!678),,,(241!1170),(1171!721),,,,(307!168),,,,,,,,,,,,,,,(1191!1134),,,,,,,,,,,,,
18448,,,(364!430),,(1465!79),,(155!678),,,(241!1170),(1171!724),,,,(304!167),,,,,,,,,(1024!210),,(422!834),,,,(1191!1134),,(398!623),,,,,,,,,,,
18449,,,(364!430),,,,(155!678),,,(241!1170),(1173!724),,,,(307!168),,,,,,,,,(1024!210),,,,,,(1192!1134),,,,,,,,,,,,,
