frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
131,(820!119),(1757!538),(1706!431),(1519!239),(1462!597),(1739!264),(1361!689),(1492!549),(1250!1148),(1290!779),(1299!1023),,(1027!1133),,(1742!1277),(146!1136),(28!907),(1227!960),(568!1247),
132,(820!119),(1756!538),(1706!431),(1519!239),(1461!597),(1740!264),(1361!689),(1491!549),(1250!1148),(1294!783),(1298!1021),,(1024!1129),,(1741!1279),(145!1137),,(1226!958),(570!1248),
133,(820!119),(1756!560),(1706!431),(1519!239),(1460!598),(1740!264),(1357!689),(1491!549),(1251!1148),(1293!783),(1296!1019),,(1026!1133),(1467!1324),(1741!1278),(146!1137),,(1226!960),(576!1247),
134,(820!119),(1755!539),(1706!431),(1519!239),(1465!602),(1780!100),(1358!689),(1490!549),(1249!1148),(1291!783),(1294!1017),,(1026!1131),(1467!1324),(1742!1278),(145!1137),(27!902),(1226!959),(573!1247),
135,(819!119),(1755!558),(1705!431),(1518!239),(1458!597),(1739!265),(1357!689),(1490!549),(1249!1149),(1292!783),(1293!1015),,(1023!1132),(1466!1324),(1741!1278),(144!1137),(26!914),(1225!960),(575!1247),
136,(819!119),(1755!545),(1780!105),(1518!239),(1705!431),(1738!265),(1464!602),(1490!548),(1291!1013),(1292!783),(1357!689),,(1023!1131),(1251!1149),(1740!1278),(145!1138),,(1224!958),(577!1247),
137,(819!119),(1756!544),,(1518!239),(1705!431),(1739!265),(1463!602),(1490!549),(1298!1012),(1293!783),(1359!689),,(1026!1131),(1246!1143),(1740!1278),(145!1138),,(1222!960),(579!1246),
138,(819!119),(1756!539),(1780!118),(1519!239),(1706!431),(1739!265),(1464!602),(1491!549),(1290!1005),(1289!778),(1360!689),,(1024!1129),(1252!1149),(1743!1279),(144!1135),,(1226!960),(585!1245),
139,(819!119),(1755!536),(1780!117),(1520!239),(1706!431),(1739!265),(1463!602),(1491!549),(1287!1001),(1290!779),(1357!694),,(1024!1129),(1252!1149),(1743!1278),(144!1134),,(1224!959),(582!1247),
140,(820!119),(1756!550),,(1520!239),(1706!431),(1739!265),(1463!601),(1492!550),(1286!999),(1290!779),(1360!689),,(1027!1133),(1467!1324),(1742!1279),(145!1137),(427!1346),(1227!959),(588!1245),(381!1345)
141,(820!119),(1756!544),,(1520!239),(1707!431),(1739!266),(1463!601),(1492!549),(1286!998),(1294!783),(1360!689),,(1027!1133),(1468!1324),(1742!1277),(146!1137),,(1223!960),(591!1244),
142,(821!119),(1756!556),(1781!112),(1520!239),(1707!431),(1739!264),(1457!595),(1492!549),(1285!1003),(1291!780),(1358!689),,(1027!1132),(1469!1323),(1742!1277),(146!1137),,(1227!960),(593!1245),(27!945)
143,(821!119),(1755!547),,(1520!238),(1707!431),(1739!264),(1456!595),(1492!549),(1251!1148),(1293!782),(1357!689),,(1027!1132),(1469!1323),(1742!1278),(146!1137),,(1227!959),(590!1245),
144,(821!119),(1755!549),,(1521!237),(1707!431),(1739!264),(1455!595),(1492!549),(1251!1149),(1294!783),(1359!689),,(1027!1133),(1468!1324),(1743!1278),(146!1137),,(1227!958),(596!1244),
145,(819!119),(1754!547),,(1522!237),(1706!431),(1739!264),(1454!595),(1491!549),(1250!1149),(1294!783),(1360!689),,(1026!1133),(1468!1324),(1742!1278),(145!1137),,(1226!959),(598!1244),
146,(820!119),(1754!549),(1780!109),(1521!237),(1706!431),(1738!264),(1453!596),(1491!549),(1250!1149),(1289!779),(1356!689),,(1024!1129),(1468!1324),(1741!1278),(145!1137),,(1226!960),(594!1245),
147,(820!119),(1754!548),(1780!113),(1520!237),(1705!431),(1738!264),(1457!599),(1491!548),(1249!1149),(1293!784),(1357!689),,(1026!1133),(1467!1324),(1741!1277),(145!1137),,(1222!961),(595!1245),
148,(819!119),(1753!538),(1779!113),(1520!237),(1705!431),(1736!264),(1456!598),(1490!548),(1249!1149),(1293!784),(1359!689),,(1026!1133),(1467!1324),(1741!1279),(145!1137),,(1221!957),(602!1244),
149,(818!119),(1753!538),(1779!113),(1520!237),(1705!431),(1738!264),(1449!592),(1490!548),(1272!983),(1289!778),(1358!689),,(1026!1133),(1249!1149),(1739!1278),(144!1137),,(1226!960),(599!1245),
150,(818!119),(1753!543),(1780!109),(1520!237),(1705!431),,(1448!592),(1490!547),(1249!1149),(1289!779),(1358!689),,(1026!1133),(1467!1324),(1741!1279),(144!1138),,(1226!960),(606!1244),
151,(820!119),(1754!547),,(1520!237),(1705!431),,(1453!596),(1491!547),(1249!1149),(1289!779),(1358!689),,(1023!1131),(1467!1324),(1742!1278),(145!1137),,(1225!959),(603!1244),
152,(820!119),(1754!542),(1780!107),(1520!237),(1706!431),,(1447!591),(1491!547),(1250!1149),(1289!778),(1360!689),,(1027!1133),(1468!1324),(1741!1278),(146!1137),,(1221!959),(610!1242),
153,(821!119),(1754!542),(1739!264),(1521!237),(1706!431),,(1446!590),(1492!546),(1250!1149),(1290!779),(1360!689),,(1027!1133),(1468!1324),(1743!1278),(145!1137),,(1221!961),(607!1243),
154,(819!119),(1755!545),(1738!264),(1522!237),(1707!431),(1780!106),(1446!590),(1492!545),(1250!1149),(1290!778),(1360!689),,(1027!1132),(1469!1324),(1743!1279),(146!1137),,(1225!958),(609!1242),
155,(820!119),(1755!539),(1738!264),(1522!237),(1707!431),(1780!109),(1451!594),(1492!544),(1252!1149),(1295!783),(1360!694),,(1027!1132),(1469!1323),(1742!1279),,,(1221!961),(615!1241),
156,(821!119),(1755!549),(1738!264),(1522!238),(1707!431),(1781!106),(1450!594),(1492!545),(1251!1149),(1291!779),(1360!689),,(1028!1133),(1470!1324),(1742!1278),(147!1137),,(1220!962),(617!1241),
157,(820!119),(1755!547),(1738!264),(1521!238),(1707!431),,(1448!593),(1492!545),(1251!1149),(1290!781),(1361!689),,(1027!1133),(1468!1324),(1743!1278),(146!1137),,(1219!962),(618!1241),
158,(820!119),(1755!541),(1738!264),(1521!238),(1706!431),,(1447!592),(1492!545),(1250!1149),(1290!779),(1360!689),,(1027!1133),(1468!1324),(1742!1278),(146!1137),,(1218!964),(620!1241),
159,(820!119),(1755!551),(1738!264),(1521!238),(1706!431),(1780!110),(1440!587),(1490!543),(1250!1149),(1290!779),(1360!689),,(1027!1133),(1468!1324),(1742!1279),(145!1137),,(1220!960),(621!1240),
160,(820!119),(1754!547),(1738!264),(1520!237),(1706!431),(1780!112),(1444!591),(1490!545),(1249!1149),(1293!783),(1360!689),,(1027!1133),(1467!1324),(1743!1279),(145!1137),,(1220!960),(621!1240),
161,(819!119),(1754!547),(1738!265),(1521!237),(1706!431),(1780!67),(1442!590),(1488!545),(1249!1149),(1292!783),(1359!689),,(1027!1133),(1467!1324),(1742!1278),(145!1137),,(1220!960),(623!1241),
162,(819!119),(1754!552),,(1521!238),(1705!431),(1780!107),(1441!590),(1488!545),(1249!1149),(1293!783),(1359!689),,(1026!1132),(1467!1324),(1742!1278),(144!1137),,(1220!961),(624!1241),
163,(820!119),(1754!552),(1737!264),(1521!237),(1705!431),(1780!110),(1440!589),(1488!544),(1249!1149),(1289!779),(1358!689),,(1026!1133),(1467!1324),(1742!1279),(145!1137),,(1220!960),(626!1241),
164,(820!119),(1754!541),(1737!264),(1521!237),(1705!431),(1780!107),(1439!588),(1488!543),(1249!1149),(1289!779),(1356!694),,(1024!1128),(1468!1324),(1740!1277),(145!1137),,(1220!960),(628!1241),
165,(821!119),(1755!554),(1738!264),(1522!237),(1706!431),(1780!106),(1438!588),(1488!543),(1249!1149),(1290!779),(1359!689),,(1026!1133),(1467!1324),(1741!1279),(146!1137),,(1221!961),(626!1241),
166,(821!119),(1755!553),(1738!264),(1522!237),(1706!431),,(1437!588),(1488!542),(1252!1149),(1290!781),(1359!689),,(1026!1133),(1468!1324),(1742!1278),(146!1137),,(1221!960),(633!1240),
167,(819!119),(1755!560),(1738!264),(1523!237),(1707!431),(1780!109),(1436!587),(1490!542),(1250!1149),(1290!779),(1357!694),,(1027!1133),(1468!1324),(1742!1278),(146!1137),,(1221!961),(631!1241),
168,(821!119),(1755!557),,(1522!237),(1707!431),,(1435!586),(1489!541),(1221!960),(1291!781),(1360!689),,(1027!1133),(1470!1324),(1744!1278),(146!1137),,(1265!961),(638!1240),
169,(820!119),(1755!563),,(1522!238),(1707!431),,(1429!581),(1489!541),(1222!960),(1291!781),(1361!689),,(1027!1133),(1468!1324),(1743!1278),(145!1137),,(1267!961),(639!1240),
170,(821!119),(1755!555),(1739!264),(1522!238),(1707!431),,(1427!580),(1489!541),(1221!961),(1291!781),(1358!693),,(1028!1133),(1468!1324),(1743!1277),(145!1137),,(1277!959),(640!1239),
171,(821!119),(1755!556),,(1522!238),(1707!431),,(1433!585),(1488!541),(1221!967),(1291!781),(1359!689),,(1028!1133),(1470!1324),(1743!1278),(146!1137),,(1250!1149),(642!1239),
172,(820!119),(1755!539),,(1522!239),(1706!431),,(1426!580),(1488!541),(1221!961),(1290!781),(1357!694),,(1026!1133),(1470!1324),(1743!1278),(146!1138),,(1250!1149),(638!1241),
173,(820!119),(1755!563),,(1522!238),(1706!431),(1780!114),(1426!580),(1492!554),(1221!960),(1290!781),(1357!689),,(1025!1134),(1468!1324),(1742!1278),(146!1138),,(1252!1149),(639!1241),
174,(820!119),(1754!546),(1481!519),(1521!238),(1705!431),(1738!264),(1424!579),(1491!553),(1221!961),(1290!779),(1359!689),,(1025!1134),(1468!1324),(1740!1277),(144!1138),,(1249!1149),(645!1239),
175,(819!119),(1754!546),(1265!947),(1521!238),(1705!431),(1738!264),(1424!579),(1491!553),(1221!962),(1290!781),(1359!689),,(1025!1134),(1467!1327),(1740!1278),(145!1138),,(1249!1149),(647!1239),
176,(819!119),(1754!553),(1266!944),(1521!237),(1705!431),(1481!526),(1429!584),(1496!556),(1221!962),(1293!783),(1359!689),,(1025!1133),(1468!1324),(1740!1277),(145!1137),,(1249!1149),(649!1239),
177,(819!119),(1754!546),(1268!940),(1522!237),(1705!431),(1479!517),(1429!583),(1497!557),(1222!960),(1294!782),(1358!689),,(1026!1132),(1467!1324),(1740!1277),(145!1137),,(1249!1149),(651!1239),
178,(820!120),(1754!556),(1269!936),(1522!237),(1706!431),(1480!516),(1429!583),(1492!547),(1222!969),(1292!782),(1358!689),,(1024!1129),(1467!1324),(1742!1276),(146!1137),,(1249!1149),(649!1239),
179,(820!119),(1755!554),(1269!934),(1523!236),(1706!429),(1480!515),(1424!578),(1498!557),(1223!969),(1289!781),(1359!689),,(1026!1132),(1467!1324),(1742!1279),(146!1137),,(1250!1148),(655!1239),
180,(821!119),(1755!540),(1269!933),(1524!236),(1707!431),(1480!513),(1425!579),(1498!557),(1223!969),(1293!782),(1359!689),,(1025!1128),(1467!1323),(1742!1277),(146!1137),,(1250!1149),(652!1239),
181,(821!119),(1756!556),(1277!931),(1524!235),(1738!264),(1780!125),(1425!580),(1498!557),(1223!968),(1293!783),(1360!689),,(1025!1129),(1469!1324),(1743!1278),(144!1133),,(1251!1149),(658!1239),
182,(822!119),,(1266!929),(1525!235),(1741!264),(1707!431),(1425!578),(1499!557),(1224!969),(1294!784),(1364!694),,(1027!1130),(1468!1324),(1743!1277),(147!1137),,(1251!1148),(659!1239),
183,(821!119),(1781!107),(1275!927),(1525!236),(1741!264),(1757!553),(1430!583),(1498!557),(1224!968),(1290!779),(1364!694),,(1025!1129),(1468!1324),(1742!1277),(146!1137),,(1250!1149),(661!1239),
184,(821!119),(1780!118),(1265!924),(1524!236),(1707!430),(1757!556),(1425!578),(1499!557),(1223!969),(1293!782),(1361!689),,(1025!1130),(1470!1324),(1743!1276),(146!1136),,(1252!1149),(658!1239),
185,(820!119),(1780!133),(1264!922),(1523!237),(1707!431),(1757!567),(1430!583),(1498!557),(1222!969),(1293!782),(1359!689),,(1025!1129),(1468!1324),(1741!1278),(146!1137),,(1251!1149),(660!1239),
186,(819!119),(1780!72),(1264!920),(1523!238),(1706!431),(1757!550),(1424!578),(1498!557),(1223!963),(1292!782),(1359!689),,(1026!1132),(1468!1324),(1741!1277),(146!1138),,(1251!1149),(661!1239),
187,(819!119),(1739!264),(1265!917),(1522!238),(1706!431),(1757!557),(1424!578),(1498!557),(1222!961),(1292!782),(1359!689),,(1024!1128),(1468!1324),(1743!1279),(144!1134),,(1251!1149),(663!1239),
188,(820!119),(1739!264),(1265!920),(1522!237),(1706!431),(1757!557),(1424!578),(1497!561),(1222!962),(1292!782),(1357!694),,(1024!1128),(1468!1324),(1742!1278),(145!1138),,(1251!1149),(664!1238),
189,(819!119),(1476!499),(1261!909),(1521!238),(1706!431),(1757!557),(1423!577),(1497!557),(1222!961),(1291!782),(1359!689),,(1024!1128),(1467!1324),(1741!1277),(145!1138),,(1251!1149),(665!1238),
190,(819!119),(1706!431),(1261!907),(1522!238),(1739!264),(1757!557),(1423!577),(1497!557),(1222!961),(1293!783),(1359!689),,(1026!1132),(1467!1324),(1741!1278),(145!1137),,(1251!1149),(666!1237),
191,(819!119),(1706!431),(1260!912),(1522!237),(1737!264),(1757!558),(1424!577),(1496!557),(1222!961),(1292!782),(1359!689),,(1026!1132),(1467!1324),(1742!1278),(146!1137),,(1251!1149),(673!1237),
192,(820!119),(1706!431),(1256!904),(1522!238),(1738!264),(1757!556),(1424!577),(1498!557),(1222!960),(1294!783),(1358!689),,(1026!1132),(1467!1324),(1742!1277),(146!1137),,(1251!1149),(670!1237),
193,(821!118),(1706!431),(1255!901),(1522!237),(1738!264),(1757!555),(1424!577),(1497!557),(1222!960),(1294!782),(1360!688),,(1026!1132),(1467!1323),(1743!1277),(145!1137),,(1251!1149),(677!1236),
194,(821!118),(1707!431),(1253!899),(1523!237),(1738!264),(1758!559),(1425!577),(1497!557),(1223!969),(1290!779),(1360!689),,(1027!1133),(1469!1324),(1743!1277),(146!1137),,(1252!1149),(678!1236),
195,(821!118),(1707!429),(1262!896),(1523!236),(1738!264),(1758!554),(1425!577),(1498!557),(1223!969),(1295!783),(1360!689),,(1027!1133),(1469!1324),(1742!1277),(146!1137),,(1252!1149),(680!1236),
196,(821!118),(1707!430),(1253!895),(1522!236),(1739!264),(1758!538),(1425!578),(1499!557),(1223!962),(1295!784),(1361!689),,(1027!1132),(1469!1324),(1742!1278),(146!1137),,(1251!1147),(678!1237),
197,(822!119),(1707!431),(1251!893),(1522!237),(1781!112),(1740!264),(1425!578),(1498!557),(1223!962),(1295!783),(1361!690),,(1027!1133),(1469!1324),(1743!1278),(145!1137),,(1252!1149),(679!1238),
198,(819!119),(1707!431),(1249!889),(1520!240),(1781!102),(1740!264),(1425!580),(1499!550),(1223!962),(1295!783),(1360!690),,(1027!1133),(1469!1324),(1744!1278),(145!1135),,(1250!1149),(685!1237),
199,(820!119),(1707!431),(1249!886),(1522!237),(1781!109),(1740!264),(1424!577),(1498!557),(1222!963),(1290!780),(1361!690),,(1027!1133),(1468!1324),(1742!1278),(144!1135),,(1251!1149),(681!1237),
200,(819!119),(1706!431),(1245!891),(1519!240),(1476!478),(1740!264),(1424!577),(1499!551),(1222!962),(1290!779),(1360!690),,(1026!1133),(1469!1324),(1742!1278),(145!1138),,(1251!1149),(688!1238),
201,(819!119),(1706!430),(1245!883),(1522!237),,(1737!264),(1424!585),(1497!557),(1222!963),(1289!781),(1359!690),,(1026!1133),(1468!1324),(1743!1278),(144!1138),,(1250!1149),(685!1237),
202,(819!119),(1705!431),(1242!881),(1520!237),(1756!559),(1737!264),(1423!576),(1498!557),(1221!961),(1289!781),(1359!690),,(1026!1133),(1468!1324),(1742!1278),(144!1134),,(1247!1146),(692!1237),
203,(819!119),(1705!431),(1240!884),(1522!237),(1755!558),(1737!264),(1423!576),(1498!557),(1221!963),(1289!781),(1359!689),,(1026!1133),(1468!1324),(1742!1278),(144!1133),,(1250!1149),(689!1237),
204,(819!119),(1706!431),(1238!876),(1522!237),,(1737!264),(1423!576),(1497!557),(1221!969),(1289!781),(1359!689),,(1026!1132),(1467!1324),(1742!1277),(144!1133),,(1250!1149),(691!1236),
205,(820!119),(1706!430),(1237!874),(1519!240),(1755!561),(1738!264),(1424!576),(1498!557),(1222!969),(1294!783),(1361!689),,(1026!1132),(1467!1324),(1741!1277),(146!1137),,(1246!1145),(693!1236),
206,(820!119),(1706!430),(1237!879),(1519!240),,(1739!264),(1424!575),(1497!557),(1222!962),(1290!780),(1361!688),,(1026!1132),(1469!1324),(1742!1276),(145!1137),,(1251!1149),(695!1236),
207,(820!119),(1706!431),(1235!870),(1522!237),(1755!564),(1741!264),(1424!575),(1498!557),(1222!968),(1290!779),(1361!693),,(1027!1132),(1468!1324),(1742!1277),(146!1137),,(1252!1149),(697!1236),
208,(821!119),(1707!431),(1235!874),(1523!237),(1756!567),(1780!112),(1424!583),(1500!550),(1222!962),(1290!781),(1362!691),,(1026!1132),(1470!1323),(1742!1277),(147!1137),,(1251!1148),(699!1236),
209,(821!119),(1707!431),(1234!868),(1523!237),(1749!568),(1781!104),(1425!575),(1498!557),(1223!962),(1295!783),(1364!690),,(1027!1132),(1469!1324),(1744!1277),(146!1133),,(1252!1148),(705!1235),
210,(821!119),(1707!431),(1233!867),(1523!237),(1756!571),(1741!264),(1425!576),(1499!557),(1223!963),(1295!783),(1362!694),,(1027!1133),(1469!1324),(1744!1278),(146!1134),,(1251!1148),(707!1235),
211,(823!114),(1707!431),(1230!872),(1522!240),(1750!568),(1739!264),(1425!576),(1499!557),(1223!962),(1291!779),(1362!694),,(1026!1133),(1471!1328),(1743!1278),(147!1138),,(1252!1149),(709!1235),
212,(820!119),(1707!431),(1228!872),(1520!240),(1739!264),(1781!118),(1425!576),(1499!557),(1219!966),(1290!781),(1362!694),,(1027!1133),(1468!1325),(1742!1279),(145!1134),,(1251!1149),(710!1236),
213,(819!119),(1707!431),(1226!866),(1522!237),(1471!450),(1738!264),(1424!576),(1498!557),(1222!960),(1290!782),(1360!690),,(1026!1133),(1468!1325),(1742!1278),(145!1134),,(1251!1149),(711!1236),
214,(819!119),(1706!431),(1231!872),(1780!114),(1522!237),(1738!264),(1424!576),(1498!557),(1222!960),(1290!781),(1359!690),,(1023!1129),(1467!1324),(1741!1278),(145!1133),,(1247!1144),(708!1235),
215,(819!119),(1706!431),(1230!864),(1780!99),(1522!237),(1738!264),(1424!576),(1497!557),(1222!961),(1289!782),(1359!690),,(1023!1129),(1467!1324),(1742!1278),(145!1133),,(1250!1148),(714!1235),
216,(819!119),(1706!431),(1228!864),(1780!104),(1520!239),(1737!264),(1424!580),(1499!551),(1222!960),(1289!781),(1360!690),,(1024!1128),(1467!1324),(1742!1277),(146!1133),,(1250!1149),(716!1234),
217,(819!119),(1706!431),(1227!870),(1780!107),(1521!239),(1737!264),(1424!575),(1497!557),(1222!959),(1294!783),(1361!689),,(1026!1132),(1468!1324),(1742!1277),(146!1133),,(1251!1148),(714!1234),
218,(819!118),(1706!430),(1225!868),(1466!435),(1520!239),(1737!263),(1424!575),(1497!557),(1216!962),(1290!781),(1361!689),,(1024!1128),(1467!1324),(1743!1277),(147!1137),,(1250!1148),(716!1233),
219,(820!118),(1706!430),(1223!866),(1466!433),(1520!239),(1737!264),(1424!575),(1497!557),(1216!962),(1294!783),(1361!689),,(1026!1132),(1468!1324),(1743!1278),(147!1133),,(1250!1148),(718!1233),
220,(820!118),(1706!431),(1221!858),(1466!426),(1523!237),(1738!264),(1424!575),(1497!557),(1223!960),(1290!782),(1359!688),,(1025!1128),(1468!1324),(1742!1278),(148!1134),,(1250!1148),(724!1232),
221,(821!118),(1707!431),(1219!858),(1469!429),(1522!237),(1738!264),(1424!577),(1498!557),(1223!960),(1290!782),(1359!689),,(1024!1128),(1469!1324),(1742!1277),(147!1133),,(1250!1148),(726!1231),
222,(821!118),(1707!430),(1208!857),(1519!240),(1177!176),(1739!264),(1424!577),(1498!557),(1223!960),(1291!781),(1360!689),,(1027!1132),(1469!1324),(1743!1276),(147!1133),,(1252!1148),(723!1232),
223,(821!119),(1763!619),(1213!862),(1708!431),(1520!240),(1751!570),(1424!579),(1499!551),(1223!960),(1291!781),(1360!689),,(1027!1132),(1469!1324),(1743!1274),(147!1133),,(1252!1148),(724!1232),
224,(821!119),(1707!431),(1210!855),(1524!237),(1739!264),(1751!567),(1425!579),(1498!559),(1223!961),(1290!781),(1362!690),,(1027!1132),(1468!1324),(1743!1277),(147!1133),,(1250!1149),(725!1231),
225,(821!119),(1707!431),(1208!853),(1523!237),(1738!264),(1424!576),,(1497!557),(1223!961),(1290!782),(1360!690),,(1027!1133),(1468!1324),(1742!1277),(147!1133),,(1250!1147),(731!1229),
226,(820!119),(1706!431),(1199!858),(1523!237),(1738!264),(1424!578),(1755!580),(1497!557),(1216!961),(1290!781),(1360!690),,(1026!1133),(1469!1324),(1742!1276),(147!1134),,(1250!1149),(733!1229),
227,(820!119),(1706!431),(1194!849),(1521!237),(1738!264),(1423!578),(1755!581),(1498!557),(1222!960),(1290!781),(1360!690),,(1026!1132),(1467!1324),(1742!1275),(147!1134),,(1250!1149),(734!1229),
228,(820!120),(1706!431),(1200!846),(1522!238),(1780!134),(1424!577),(1737!264),(1497!557),(1222!961),(1289!779),(1360!690),,(1026!1133),(1468!1324),(1742!1278),(147!1134),,(1250!1149),(731!1229),
229,(820!119),(1706!431),(1197!845),(1522!238),(1738!264),(1424!577),(1462!418),(1496!557),(1222!961),(1292!782),(1361!690),,(1026!1133),(1468!1324),(1742!1278),(146!1134),,(1250!1148),(732!1230),
230,(820!119),(1706!431),(1188!850),(1522!238),(1738!263),(1423!578),(1459!415),(1496!558),(1222!960),(1293!781),(1361!694),,(1026!1132),(1468!1324),(1742!1278),(147!1133),,(1249!1148),(737!1230),
231,(820!118),(1705!431),(1194!843),(1522!237),(1737!261),(1423!578),(1459!414),(1497!557),(1217!959),(1293!781),(1361!689),,(1026!1132),(1468!1324),(1743!1278),(147!1133),,(1249!1149),(737!1229),
232,(820!118),(1706!431),(1193!842),(1523!237),(1737!259),(1756!573),(1459!411),(1498!557),(1290!780),(1423!578),(1364!688),,(1026!1132),(1250!1149),(1468!1324),(147!1133),,(1223!960),(738!1229),
233,(820!118),(1706!431),(1191!842),(1523!237),(1780!109),,(1424!578),(1498!557),(1295!782),(1740!260),(1375!689),,(1027!1132),(1251!1149),(1468!1324),(147!1133),,(1223!960),(739!1229),
234,(821!118),(1707!431),(1190!850),(1523!237),(1781!111),(1459!409),(1424!578),(1498!559),(1295!781),(1741!260),(1383!691),,(1024!1127),(1251!1149),(1468!1324),(147!1133),,(1217!964),(739!1229),
235,(821!118),(1707!431),(1188!841),(1523!237),(1740!260),(1424!578),(1392!687),(1498!559),(1296!782),(1756!576),,,(1024!1128),(1253!1149),(1468!1324),(147!1133),,(1223!961),(469!1328),
236,(821!119),(1707!432),(1187!842),(1523!237),(1740!261),(1424!582),(1457!407),(1499!558),(1295!783),(1763!625),(1751!572),,(1024!1127),(1253!1150),(1469!1324),(147!1133),,(1223!961),(735!1229),
