frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_49,ID_51
1119,,,"(1129,170)",,,"(585,542)",,,,,"(1017,213)",,,,,,,,,,,,,,,,,"(1212,526)",,,,,"(844,481)",,,,,"(804,157)",,,,"(1086,751)","(1128,436)","(762,811)",,,,,,
1120,,,"(1132,176)",,,"(577,543)",,,,,"(1020,213)",,,,,,,,,,,,,,,,,"(1210,525)",,,,,"(843,478)",,,,,"(804,156)",,,,"(1085,745)",,"(755,811)",,,,,,
1121,,,"(1137,181)",,,"(571,543)",,,,,"(1023,213)",,,,,,,,,,,,,,,,,"(1202,529)",,,,,"(842,475)",,,,,"(804,157)",,,,"(1084,741)",,"(748,812)",,,,,,
1122,,,"(1139,186)",,,"(567,542)",,,,,"(1026,212)",,,,,,,,,,,,,,,,,"(1199,533)",,,,,"(838,472)",,,,,"(805,157)",,,,"(1082,735)",,"(740,811)",,,,,,
1123,,,"(1137,195)",,,"(563,542)",,,,,"(1030,213)","(1126,402)",,,,,,,,,,,,,,,,"(1197,533)",,,,,"(836,469)",,,,,"(804,157)",,,,"(1082,731)",,"(734,809)",,,,,,
1124,,,"(1137,199)",,,"(561,543)",,,,,"(1033,213)",,,,,,,,,,,,,,,,,"(1194,535)",,,,,"(834,466)",,,,,"(805,157)",,,,"(1081,725)",,"(730,807)",,,,,,
1125,,,"(1137,205)",,,"(559,543)",,,,,"(1037,212)",,,,,,,,,,,,,,,,,"(1190,537)",,,,,"(832,462)",,,,,"(805,157)",,,,"(1079,715)",,"(727,803)",,,,,,
1126,,,"(1138,213)",,,"(559,544)",,,,,"(1039,213)",,,,,,,,"(1123,379)",,,,,,,,,"(1186,540)",,,,,"(829,459)",,,,,"(804,157)",,,,"(1078,710)",,"(723,800)","(929,931)",,,,,
1127,,,"(1139,220)",,,"(559,542)",,"(1185,196)",,,"(1041,214)",,,,,,,,"(1126,371)",,,,,,,,,"(1181,542)",,,,,"(826,453)",,,,,"(805,157)",,,,"(1079,705)",,"(719,797)","(931,930)",,,,,
1128,,,"(1137,226)",,,"(559,543)",,"(1184,197)",,,"(1043,214)",,,,,,,,"(1126,363)",,,,,,,,,"(1178,547)",,,,,"(825,450)",,,,,"(805,157)",,,,"(1080,700)",,"(717,792)","(933,929)",,,,,
1129,,,"(1140,232)",,,"(561,542)",,"(1182,199)",,,"(1043,215)",,,,,,,,"(1127,354)",,,,,,,,,"(1176,550)",,,,,"(822,447)",,,,,"(805,157)",,,,"(1081,695)",,"(711,788)","(934,927)",,,,,
1130,,,"(1140,239)",,,"(559,544)",,"(1178,200)",,,"(1043,215)",,,,,,,,"(1127,347)",,,,,,,,,"(1173,555)",,,,,"(822,444)",,,,,"(805,156)",,,,"(1083,687)",,"(707,784)","(932,925)",,,,,
1131,,,"(1141,247)",,,"(559,544)",,"(1176,202)",,,"(1042,215)",,,,,,,,"(1129,338)",,,,,,,,,"(1172,560)",,,,,"(821,443)",,,,,"(806,154)",,,,"(1083,682)",,"(704,778)","(932,924)",,,,,
1132,,,"(1144,252)",,,"(559,544)",,"(1174,203)",,,"(1042,215)",,,,,,,,"(1131,329)",,,,,,,,,"(1170,563)",,,,,"(819,441)",,,,,"(810,151)",,,,"(1083,679)",,"(700,773)","(934,921)",,,,,
1133,,,"(1145,258)",,,"(559,544)",,"(1176,202)",,,"(1042,214)",,,,,,,,"(1131,327)",,,,,,,,,"(1168,568)",,,,,"(817,439)",,,,,"(811,147)",,,,"(1081,672)",,"(697,767)","(932,916)",,,,,
1134,,,"(1150,262)",,,"(559,544)",,"(1174,201)",,,"(1041,216)",,,,,,,,,,,,,,,,,"(1168,574)",,,,,"(813,439)",,,,,"(813,145)",,,,"(1079,670)",,"(694,758)","(930,909)",,,,,
1135,,,"(1154,265)",,,"(559,544)",,"(1167,205)",,,"(1041,220)",,"(1143,304)",,,,,,,,,,,,,,,"(1167,578)",,,,,"(809,438)",,,,,"(814,143)",,,,"(1076,667)",,"(693,753)","(932,905)",,,,,
1136,,,"(1159,268)",,,"(559,544)",,"(1162,207)",,,"(1044,224)",,"(1147,298)",,,,,,,,,,,,,,,"(1167,582)",,,,,"(808,440)",,,,,"(815,142)",,,,"(1073,663)",,"(690,747)","(933,904)",,,,,
1137,,,"(1167,267)",,,"(559,544)",,"(1156,206)",,,"(1046,229)",,"(1149,294)",,,,,,,,,,,,,,,"(1168,586)",,,,,"(803,439)",,,,,"(816,140)",,,,"(1070,658)",,"(686,740)","(931,901)",,,,,
1138,,,"(1172,267)",,,"(559,544)",,"(1153,206)",,,"(1048,230)",,"(1152,289)",,,,,,,,,,,,,,,"(1167,590)",,,,,"(802,440)",,,,,"(817,138)",,,,"(1066,653)",,"(684,735)","(930,900)",,,,,
1139,,,"(1171,277)",,,"(559,544)",,"(1148,205)",,,"(1049,233)",,,,,,,,,,,,,,,,,"(1166,593)",,,,,"(802,440)",,,,,"(817,136)",,"(869,926)",,"(1063,646)",,"(679,726)","(931,899)",,,,,
1140,,,"(1177,273)",,,"(559,544)",,"(1142,205)",,,"(1050,237)",,,,,,,,,,,,,,,,,"(1167,597)",,,,,"(802,440)",,,,,"(818,134)",,,,"(1061,640)",,"(674,721)","(932,895)",,,,,
1141,,,"(1167,269)",,,"(559,544)",,"(1137,208)",,,"(1052,240)",,"(1193,270)",,,,,,,,,,,,,,,"(1166,602)",,,,,"(801,441)",,,,,"(818,133)",,,,"(1057,634)",,"(668,715)","(933,892)",,,,,
1142,,,"(1173,262)",,,"(559,545)",,"(1133,211)",,,"(1053,246)",,"(1201,268)",,,,,,,,,,,,,,,"(1165,606)",,,,,"(801,440)",,,,,"(820,132)",,,,"(1055,629)",,"(665,712)","(932,886)",,,,,
1143,,,"(1178,257)",,,"(559,544)",,"(1129,213)",,,"(1052,248)",,"(1207,265)",,,,,,,,,,,,,,,"(1166,610)",,,,,"(802,441)",,,,,,,,,"(1051,623)",,"(666,712)","(932,884)",,,,,
1144,,,"(1185,251)",,,"(561,543)",,"(1128,217)",,,"(1052,250)",,"(1213,263)",,,,,,,,,,,,,,,"(1165,614)",,,,,"(802,441)",,,,,,,,,"(1046,619)",,"(665,711)","(934,881)",,,,,
1145,,,"(1193,246)",,,"(559,544)",,"(1127,221)",,,"(1054,252)",,"(1218,259)",,,,,,,,,,,,,,,"(1166,617)",,,,,"(802,442)",,,,,,,,,"(1042,617)",,"(662,708)","(934,876)",,,,,
1146,,,"(1198,241)",,,"(559,545)",,"(1128,223)",,,"(1055,253)",,"(1223,255)",,,,,,,,,,,,,,,"(1166,622)",,,,,"(799,443)",,,,,,,,,"(1039,615)",,"(664,709)","(933,872)",,,,,
1147,,,"(1203,237)",,,"(559,544)",,"(1128,227)",,,"(1056,254)",,"(1227,250)",,,,,,,,,,,,,,,"(1168,624)",,,,,"(801,442)",,,,,,,,,"(1034,613)",,"(663,708)","(934,868)",,,,,
1148,,,"(1207,233)",,,"(560,544)",,"(1128,232)",,,"(1055,254)",,"(1230,249)",,,,,,,,,,,,,,,"(1169,627)",,,,,"(798,445)",,,,,"(823,130)",,,,"(1027,610)",,"(665,710)","(934,863)",,,,,
1149,,,"(1211,230)",,,"(559,545)",,"(1129,238)",,,"(1055,254)",,"(1233,246)",,,,,,,,,,,,,,,"(1172,631)",,,,,"(797,445)",,,,,,,,,"(1025,609)",,"(664,707)","(933,858)",,,,,
1150,,,"(1214,226)",,,"(559,544)",,"(1130,244)",,,"(1056,255)",,"(1234,245)",,,,,,,,,,,,,,,"(1176,635)",,,,,"(795,446)",,,,,,,,,"(1018,606)",,"(663,702)","(934,853)",,,,,
1151,,,"(1217,224)",,,"(561,543)",,"(1132,248)",,,"(1056,255)",,"(1234,246)",,,,,,,,,,,,,,,"(1179,638)",,,,,"(793,448)",,,,,,,,,"(1011,601)",,"(662,697)","(934,848)",,,,,
1152,,,"(1215,223)",,,"(561,543)",,"(1133,252)",,,"(1056,255)",,"(1235,248)",,,,,,,,,,,,,,,"(1182,639)",,,,,"(792,447)",,,,,,,,,"(1007,599)",,"(661,692)","(931,844)",,,,,
1153,,,"(1215,223)",,,"(561,543)",,"(1135,257)",,,"(1055,255)",,"(1238,249)",,,,,,,,,,,,,,,"(1186,639)",,,,,"(787,449)",,,,,,,,,"(1001,597)",,"(657,685)","(931,840)",,,,,
1154,,,"(1214,221)",,,"(562,543)",,"(1137,259)",,,"(1056,255)",,"(1241,249)",,,,,,,,,,,,,,,"(1189,641)",,,,,"(785,450)",,,,,,,,,"(995,593)",,"(656,680)","(930,835)",,,,,
1155,,,"(1211,217)",,,"(561,544)",,"(1140,263)",,,"(1056,255)",,"(1246,252)",,,,,,,,,,,,,,,"(1192,643)",,,,,"(784,451)",,,,,,,,,"(990,589)",,"(652,673)","(929,829)",,,,,
1156,,,"(1210,214)",,,"(561,544)",,"(1144,266)",,,"(1055,255)",,"(1248,256)",,,,,,,,,,,,,,,"(1195,645)",,,,,"(786,450)",,,"(660,472)",,,,,,"(984,586)",,"(647,669)","(929,821)",,,,,
1157,,,"(1207,212)",,,"(560,544)",,"(1149,268)",,,"(1055,255)",,"(1249,258)",,,,,,,,,,,,,,,"(1197,647)",,,,,"(786,449)",,,"(662,472)",,,,,,"(981,583)",,"(643,663)","(927,813)",,,,,
1158,,,"(1204,209)",,,"(559,544)",,"(1153,270)",,,"(1056,255)",,"(1251,261)",,,,,,,,,,,,,,,"(1197,647)",,,,,"(786,450)",,,"(661,472)",,,,,,"(976,580)",,"(636,656)","(928,806)",,,,,
1159,,,"(1252,264)",,,"(559,544)",,"(1156,274)",,,"(1055,255)",,,,,,,,,,,,,,,,,"(1197,647)",,,,,"(786,450)",,,"(661,472)",,,,,,"(970,575)",,"(635,653)","(927,800)",,,,,
1160,,,"(1255,269)",,,"(559,544)",,"(1160,277)",,,"(1056,255)",,,,,,,,,,,,,,,,,"(1196,647)",,,,,"(786,450)",,,"(662,470)",,,,,,"(967,569)",,"(635,647)","(926,794)",,,,,
1161,,,"(1258,275)",,,"(559,545)",,"(1164,280)",,,"(1055,255)",,,,,,,,,,,,,,,,,"(1194,647)",,,,,"(784,450)",,,"(663,468)",,,,,,"(964,563)",,"(544,678)","(928,788)",,,,,
1162,,,"(1261,281)",,,"(559,544)",,"(1167,283)",,,"(1057,256)",,,,,,,,,,,,,,,,,"(1193,647)",,,,,"(781,450)",,,"(664,465)",,,,,,"(963,558)",,,"(927,782)",,,,,
1163,,,"(1264,283)",,,"(559,544)",,"(1171,287)",,,"(1062,260)",,,,,,,,,,,,,,,,,"(1192,646)",,,,,"(779,451)",,,"(666,462)",,,,"(861,924)",,"(961,553)",,"(541,669)","(927,775)",,,,,
1164,,,"(1266,289)",,,"(559,545)",,"(1175,292)",,,"(1065,263)",,,,,,,,,,,,,,,,,"(1191,644)",,,,,"(777,452)",,,"(667,460)",,,,"(861,924)",,"(959,548)",,,"(929,772)",,,,,
1165,,,"(1271,292)",,,"(559,544)",,"(1178,297)",,,"(1068,266)",,,,,,,,,,,,,,,,,"(1191,643)",,,,,"(777,453)",,,"(667,459)",,,,"(860,924)",,"(957,542)",,"(632,625)","(927,768)",,,,,
1166,,,"(1278,296)",,,"(561,543)",,"(1182,301)",,,"(1074,267)",,,,,,,,,,,,,,,,,"(1191,641)",,,,,"(773,455)",,,"(668,454)",,,,,,"(954,536)",,"(631,619)","(927,764)",,,,,
1167,,,"(1279,296)",,,"(559,544)",,"(1184,306)",,,"(1077,268)",,,,,,,,,,,,,,,,,"(1187,642)",,,,,"(771,455)",,,"(670,452)",,,,,,"(954,530)",,"(631,620)","(929,762)",,,,,
1168,,,"(1281,300)",,,"(559,544)",,"(1188,314)",,,"(1080,271)",,,,,,,,,,,,,,,,,"(1187,641)",,,,,"(769,456)",,,"(672,447)",,,,,,"(952,524)",,"(632,620)","(929,757)",,,,,
1169,,,"(1282,300)",,,"(559,544)",,"(1186,315)",,,"(1085,274)",,,,,,,,,,,,,,,,,"(1184,641)",,,,,"(767,456)",,,"(672,446)",,,,,,"(951,517)",,"(550,652)","(929,754)",,,,,
1170,,,"(1283,305)",,,"(559,544)",,"(1186,317)",,,"(1091,277)",,,,,,,,,,,,,,,,,"(1182,639)",,,,,"(767,456)",,,"(672,446)",,,,,,"(949,512)",,"(550,649)","(929,752)",,,,,
1171,,,"(1285,305)",,,"(559,544)",,"(1186,317)",,,"(1096,278)",,,,,,,,,,,,,"(517,470)",,,,"(1179,640)",,,,,"(767,455)",,,"(672,446)",,,,,,"(949,503)",,"(552,648)","(929,751)",,,,,
1172,,,"(1285,306)",,,"(559,544)",,"(1187,317)",,,"(1100,279)",,,,,,,,,,,,,"(533,483)",,,,"(1174,641)",,,,,"(767,456)",,,"(672,445)",,,,,,"(948,496)",,"(554,643)","(930,749)",,,,,
1173,,,"(1285,306)",,,"(559,544)",,"(1187,317)",,,"(1104,278)",,,,,,,,,,,,,,,,,"(1172,639)",,,,,"(769,456)",,,"(671,446)",,,,,,"(946,489)",,"(555,638)","(930,748)",,,,,
1174,,,"(1286,306)",,,"(560,544)",,"(1186,318)",,,"(1106,279)",,,,,,,,,,,,,,,,,"(1168,638)",,,,,"(769,455)",,,"(671,445)",,,,,,"(943,482)",,"(556,634)","(930,744)",,,,,
1175,,,"(1286,307)",,,"(560,544)",,"(1185,320)",,,"(1105,279)",,,,,,,,,,,,,,,,,"(1164,637)",,,,,"(769,456)",,,"(671,446)",,,,,,"(939,476)",,"(559,629)","(930,739)",,,,,
1176,,,"(1288,307)",,,"(560,545)",,"(1181,323)",,,"(1106,280)",,,,,,,,,,,,,,,,,"(1158,634)",,,,,"(769,454)",,,"(672,446)",,,,,,"(937,470)",,"(563,625)","(932,734)",,,,,
1177,,,"(1289,307)",,,"(560,544)",,"(1181,324)",,,"(1106,279)",,,,,,,,,,,,,,,,,"(1153,633)",,,,,"(767,456)",,,"(672,446)",,,,,,"(933,463)",,"(568,619)","(933,731)","(606,786)",,,,
1178,,,"(1290,310)",,,"(560,544)",,"(1179,328)",,,"(1107,279)",,,,,,,,,,,,,,,,,"(1148,631)",,,,,"(767,456)",,,"(673,444)",,,,,,"(929,456)",,"(572,614)","(934,722)","(607,787)",,,,
1179,,,"(1289,311)",,,"(560,544)",,"(1179,325)",,,"(1107,278)",,,,,,,,,,,,,,,,,"(1144,630)",,,,,"(767,456)",,,"(673,444)",,,,,,"(927,452)",,"(574,610)","(934,720)","(604,784)",,,,
1180,,,,,,"(560,544)",,"(1177,328)",,,"(1106,278)",,,,,,,,,,,,,,,,,"(1138,628)",,,,,"(769,456)",,,"(674,442)",,,,,,"(923,446)",,"(578,607)","(934,716)","(606,786)",,,,
1181,,,,,,"(560,544)",,"(1174,331)",,,"(1107,278)",,,,,,,,,,,,,,,,,"(1132,627)",,,,,"(770,455)",,,"(675,439)",,,,,,"(918,442)",,"(581,603)","(934,710)","(604,786)",,,,
1182,,,,,,"(560,544)",,"(1170,333)",,,"(1106,278)",,,,,,,,,,,,,,,,,"(1128,626)",,,,,"(769,454)",,,"(677,435)",,,,,,"(912,438)",,"(584,599)","(936,703)",,,,,
1183,,,,,,"(560,544)",,"(1167,332)",,,"(1106,278)",,,,,,,,,,,,,,,,,"(1121,625)",,,,,"(767,456)",,,"(677,434)",,,,,,"(908,435)",,"(587,594)","(935,696)",,,,,
1184,,,,,,"(560,544)",,"(1163,335)",,,"(1107,278)",,,,,,,,,,,,,,,,,"(1114,626)",,,,,"(767,456)",,,"(680,427)",,,,,,"(903,430)",,"(591,589)","(938,689)","(602,781)",,,,
1185,,,,,,"(560,544)",,"(1158,336)",,,"(1107,279)",,,,,,,,,,,,,,,,,"(1109,626)",,,,,"(769,454)",,,"(681,424)",,,,,,"(897,428)",,"(594,583)","(937,683)",,,,,
1186,,,,,,"(556,545)",,"(1156,333)",,,"(1108,279)",,,,,,,,,,,,,,,,,"(1107,626)",,,,,"(767,455)",,,"(683,420)",,,,,,"(890,425)",,"(601,577)","(936,675)",,,,,
1187,,,,,,"(562,543)",,"(1150,334)",,,"(1108,279)",,,,,,,,,,,,,,,,,"(1098,625)",,,,,"(767,455)",,,"(685,415)",,,,,,"(885,423)",,"(606,574)","(938,669)",,,,,
1188,,,,,,"(562,543)",,"(1148,333)",,,"(1108,280)",,,,,,,,,,,,,,,,,"(1092,624)",,,,,"(769,454)",,,"(685,412)",,,,,,"(879,421)",,"(610,570)","(938,661)",,,,,
1189,,,,,,"(556,545)",,"(1141,336)",,,"(1109,280)",,,,,,,,,,,,,,,,,"(1088,622)",,,,,"(768,456)",,,"(689,406)",,,,,,"(873,418)",,"(612,569)","(939,655)",,,,,
1190,,,,,,"(557,545)",,"(1136,337)",,,"(1111,280)",,,,,,,,,,,,,,,,,"(1080,624)",,,,,"(767,456)",,,"(688,403)",,,,,,"(864,416)",,"(613,567)","(940,649)","(591,766)",,,,
1191,,,,,,"(558,545)",,"(1136,336)",,,"(1111,278)",,,,,,,,,,,,,,,,,"(1074,623)",,,,,"(767,456)",,,"(688,401)",,,,,,"(861,412)",,"(614,566)","(942,641)",,,,,
